,,로그인,WEB,메인화면 > 마이페이지 > 아카이브,,"1번
- '아카이브' 로 텍스트 변경
- 버튼 클릭 시 마이페이지로 이동되게 수정

2번
- 미선택 탭의 텍스트 컬러: gray-40 사용
- 전체 탭의 하단 바(divider) 추가하여 선이 끝까지 갈 수 있게 수정

3번: 임시 데이터 1개 이상 추가",100,반영,
,,로그인,WEB,메인화면,,"입력시 연관된 검색어 노출

링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2582-33566&t=TFucAJoE5uca7ZNj-1 ",100,반영,
,,로그인,WEB,메인화면 > 마이페이지 > 프로필 수정,,컨테이너 너비값 536px 로 수정하여 노출,100,반영,
,,로그인,WEB,메인화면 > 마이페이지 > 프로필 수정,,입력된 내용의 텍스트 컬러: gray 70 으로 수정,100,반영,
,,로그인,WEB,메인화면 > 공고 상세,,"1번
- 텍스트 크기: title/2/blod 사용
- 타이틀이 561px 넘어가면 줄 내림

2번: 해당 내용 삭제

3번: '모집기간' 으로 수정 및 디자인과 동일하게 개발 반영
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2409-26967&t=cZE4gSacvJonrQ0O-1 )

4번: 해당 내용 삭제

5번: '관련직무' 로 수정하여 노출

6번: '홈페이지' '지원하기' 버튼의 너비를 148px로 수정하여 노출",100,반영,
,,로그인,WEB,메인화면 > 공고 상세,,상세내용' '리뷰'  텍스트 크기 : heading/2/semibold 사용,100,반영,
,,로그인,WEB,메인화면 > 공고 상세 > 리뷰,,"- 그래프 1.5배 하여 크기 수정
- 초록색 그래프가 제일 위로 올라가게 하여 수정

관련 화면: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2409-26998&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,로그인,WEB,메인화면 > 공고 상세 > 리뷰,,"1번
- 텍스트 크기: heading/1/semibold
- 텍스크 컬러: gray-80

2번
- 텍스트 너비 80px로 수정",100,반영,
,,로그인,WEB,메인화면 > 공고 상세 > 리뷰,,"아래 링크의 디자인과 동일하게 개발하여 노출

링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2409-27595&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,로그인,WEB,메인화면 > 공고 상세 > 리뷰,,"총평점' 드롭다운 클릭 시 표출되는 디자인을 아래 링크의 디자인과 동일하게 노출

링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1223-17338&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,로그인,WEB,메인화면 > 공고 상세 > 리뷰,,"수료여부' 드롭다운 클릭 시 표출되는 디자인을 아래 링크의 디자인과 동일하게 노출

링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1223-17341&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,비로그인,WEB,메인화면,,"회원가입 버틍 클릭 시 아래의 링크화면으로 이동
링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-72980&t=TFucAJoE5uca7ZNj-1 

* 관련 UX문서 입니다. 꼭! 읽어주세요!*
https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2-25064&t=TFucAJoE5uca7ZNj-1 ",100,반영,
,,"비로그인, 로그인",WEB,모든 화면,,"모든 화면에 푸터 추가하여 노출
링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2423-30515&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,"비로그인,로그인",MOBILE,모든 화면,,"푸터 상단에 divider 추가하여 노출, 컨테이너와의 간격은 24px
링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2423-30539&t=I4xQSo3ckXPsyZCs-1 ",100,반영,
,,"비로그인,로그인",MOBILE,"메인화면 > 대외활동
메인화면 > 강연/세미나
메인화면 > 교육
메인화면 > 공모전/해커톤",,드롭다운 너비에 맞게 옵션그룹 너비 수정하여 노출,100,반영,
,,"비로그인,로그인",MOBILE,"메인화면 > 대외활동
메인화면 > 강연/세미나
메인화면 > 교육
메인화면 > 공모전/해커톤",,"주최기관, 참여대상, 활동분야, 지역 의 옵션명을 아래의 링크와 동일하게 맞추어 수정

링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2-25064&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,"비로그인,로그인",MOBILE,메인화면 > 공고상세,,"1번: 해당 부분 삭제

2번: 0000.00.00.~ 0000.00.00 -> 형식으로 노출",100,반영,
,,"비로그인,로그인",MOBILE,메인화면 > 공고상세,,"1번: 간격 40px로 수정

2번
- 텍스트 크기: heading/2/semibold 사용
",100,반영,
,,"비로그인,로그인",MOBILE,메인화면 > 공고상세 > 리뷰,,"web에 노출되는 그래프와 같은 형태를 유지 및 링크의 형태로 노출
크기는 모바일 너비에 맞게 fill로 맞추기


링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2706-35242&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,"비로그인,로그인",MOBILE,메인화면 > 공고상세 > 리뷰,,해당 부분의 간격 24px로 수정,100,반영,
,,"비로그인,로그인",MOBILE,메인화면 > 공고상세 > 리뷰,,"1번
- 간격 20px로 수정

2번
- 별점 숫자 텍스크 크기: title/3/bold 사용
- 별 그래픽 크기: 36px X 36px 수정

3번
- 아래의 링크의 디자인과 동일하게 수정
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2409-27906&t=cZE4gSacvJonrQ0O-1 )",100,반영,
,,"비로그인,로그인",MOBILE,메인화면 > 공고상세 > 리뷰,,"- 초기화버튼 primary 컬러 적용
- 드롭다운 너비값 102px 로 수정하여 노출
- 드롭다운 작동되게 수정",100,반영,
,,"비로그인,로그인",MOBILE,메인화면 > 공고상세 > 리뷰,,"아래 링크의 옵션명 노출

링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=2-25064&t=cZE4gSacvJonrQ0O-1 ",100,반영,
,,비로그인,MOBILE,메인화면 > 로그인,,"회원가입 링크버튼 클릭 시 아래의 링크 화면으로 이동합니다.

화면 링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-73065&t=TFucAJoE5uca7ZNj-1 ",100,반영,
,,로그인,MOBILE,메인화면 > 프로필,,"1번
GNB 아래 16px 간격 추가",100,반영,
,,로그인,MOBILE,메인화면 > 프로필,,"관심직무의 임시 데이터가 추가하여 노출

화면 링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-75719&t=TFucAJoE5uca7ZNj-1 ",100,반영,
,,로그인,MOBILE,메인화면 > 프로필,,해당 부분 간격 24px로 수정,100,반영,
,,로그인,MOBILE,메인화면 > 프로필,,해당 부분 간격 20px로 수정,100,반영,
,,로그인,MOBILE,메인화면 > 프로필,,"1번
- 더보기 > 버튼 추가
- 더보기 클릭 시 아래 링크 화면으로 이동
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-76672&t=cZE4gSacvJonrQ0O-1 )

2번
- 클릭 시 아래 링크 화면으로 이동
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-74141&t=cZE4gSacvJonrQ0O-1 )

3번
- 더보기 > 버튼 추가
- 더보기 클릭 시 아래 링크 화면으로 이동
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-75047&t=cZE4gSacvJonrQ0O-1 )",100,반영,
,,로그인,MOBILE,메인화면 > 프로필,,"계정' 클릭 시 아래 링크의 화면 노출

화면 링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-73577&t=TFucAJoE5uca7ZNj-1 ",100,반영,
,,로그인,MOBILE,메인화면 > 프로필,,"알림 버튼 클릭 시 아래 링크의 화면으로 이동

링크 화면: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-74433&t=TFucAJoE5uca7ZNj-1 ",100,반영,
,,로그인,MOBILE,메인화면 > 리뷰쓰기,,"아래 링크의 디자인과 동일하게 노출
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-82395&t=cZE4gSacvJonrQ0O-1 )",100,반영,
,,로그인,MOBILE,메인화면 > 리뷰쓰기,,"아래 링크의 디자인과 동일하게 노출
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-82414&t=cZE4gSacvJonrQ0O-1ㅍ )",100,반영,
,,로그인,MOBILE,메인화면 > 리뷰쓰기,,별들의 간격 2px로 수정,100,반영,
,,로그인,MOBILE,메인화면 > 리뷰쓰기,,"아래 링크의 디자인과 동일하게 노출
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-82505&t=cZE4gSacvJonrQ0O-1 )",100,반영,
,,로그인,MOBILE,메인화면 > 리뷰쓰기,,"- 플로팅 버튼 삭제
- 아래 링크의 디자인과 동일하게 버튼 노출
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-82502&t=cZE4gSacvJonrQ0O-1 )

- '인증하기' 클릭 시 아래 링크 화면으로 이동
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-82577&t=cZE4gSacvJonrQ0O-1 )

- '인증없이 등록' 클릭 시 아래 링크 화면으로 이동
(링크: https://www.figma.com/design/7PEqXV7XjAN2R6l1nnbAI9/PICKLAB_%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%A0%84%EB%8B%AC?node-id=1136-76050&t=cZE4gSacvJonrQ0O-1 )",100,반영,
,,로그인,MOBILE,메인화면 ,,"북마크 클릭 시 오류 팝업이 표출됩니다.
기능이 작동할 수 있게 수정하여 노출",100,반영,
